nombre_original_agenda,doctor,area,tipo_turno,dia,hora_inicio,hora_fin,efector
GUARDIA MÃ‰DICA PEDIÃ_x0081_TRICA,,,,Viernes,00:00,23:59,Hospital Boulogne
GUARDIA MÃ‰DICA PEDIÃ_x0081_TRICA,,,,Sábado,00:00,23:59,Hospital Boulogne
GUARDIA MÃ‰DICA PEDIÃ_x0081_TRICA,,,,Domingo,00:00,23:59,Hospital Boulogne
GUARDIA MÃ‰DICA PEDIÃ_x0081_TRICA,,,,Lunes,00:00,23:59,Hospital Boulogne
GUARDIA MÃ‰DICA PEDIÃ_x0081_TRICA,,,,Martes,00:00,23:59,Hospital Boulogne
GUARDIA MÃ‰DICA PEDIÃ_x0081_TRICA,,,,Miércoles,00:00,23:59,Hospital Boulogne
GUARDIA MÃ‰DICA PEDIÃ_x0081_TRICA,,,,Jueves,00:00,23:59,Hospital Boulogne
GUARDIA MÃ‰DICA PEDIÃ_x0081_TRICA,,,,Viernes,00:00,23:59,Hospital Boulogne
GUARDIA MÃ‰DICA PEDIÃ_x0081_TRICA,,,,Sábado,00:00,23:59,Hospital Boulogne
GUARDIA MÃ‰DICA PEDIÃ_x0081_TRICA,,,,Domingo,00:00,23:59,Hospital Boulogne
AGENDA TRIAGE CLÃ_x008d_NICA,,,,Lunes,00:00,23:59,Hospital Boulogne
AGENDA TRIAGE CLÃ_x008d_NICA,,,,Martes,00:00,23:59,Hospital Boulogne
AGENDA TRIAGE CLÃ_x008d_NICA,,,,Miércoles,00:00,23:59,Hospital Boulogne
AGENDA TRIAGE CLÃ_x008d_NICA,,,,Jueves,00:00,23:59,Hospital Boulogne
AGENDA TRIAGE CLÃ_x008d_NICA,,,,Viernes,00:00,23:59,Hospital Boulogne
AGENDA TRIAGE CLÃ_x008d_NICA,,,,Sábado,00:00,23:59,Hospital Boulogne
AGENDA TRIAGE CLÃ_x008d_NICA,,,,Domingo,00:00,23:59,Hospital Boulogne
AGENDA TRIAGE PEDIATRIA,TRIAGE PEDIATRIA,PEDIATRIA,,Lunes,00:00,23:59,Hospital Boulogne
AGENDA TRIAGE PEDIATRIA,TRIAGE PEDIATRIA,PEDIATRIA,,Martes,00:00,23:59,Hospital Boulogne
AGENDA TRIAGE PEDIATRIA,TRIAGE PEDIATRIA,PEDIATRIA,,Miércoles,00:00,23:59,Hospital Boulogne
AGENDA TRIAGE PEDIATRIA,TRIAGE PEDIATRIA,PEDIATRIA,,Jueves,00:00,23:59,Hospital Boulogne
AGENDA TRIAGE PEDIATRIA,TRIAGE PEDIATRIA,PEDIATRIA,,Viernes,00:00,23:59,Hospital Boulogne
AGENDA TRIAGE PEDIATRIA,TRIAGE PEDIATRIA,PEDIATRIA,,Sábado,00:00,23:59,Hospital Boulogne
AGENDA TRIAGE PEDIATRIA,TRIAGE PEDIATRIA,PEDIATRIA,,Domingo,00:00,23:59,Hospital Boulogne
ECOGRAFIAS DEMANDA ESPONTANEA- DRA SPOTORNO,DRA SPOTORNO,ECOGRAFIA,ESPONTANEA,Miércoles,15:00,17:00,Hospital Boulogne
NUTRICION TRATAMIENTO - MAÃ‘ANA - CORONEL MARIEL,CORONEL MARIEL,NUTRICION,TRATAMIENTO,Miércoles,08:00,10:00,Hospital Boulogne
NUTRICION TRATAMIENTO - MAÃ‘ANA - CORONEL MARIEL,CORONEL MARIEL,NUTRICION,TRATAMIENTO,Viernes,08:00,10:00,Hospital Boulogne
PSICOLOGA - DRA. LIPANI ADRIANA,LIPANI ADRIANA,PSICOLOGIA,,Martes,08:00,17:00,Hospital Boulogne
PSICOLOGA - DRA. LIPANI ADRIANA,LIPANI ADRIANA,PSICOLOGIA,,Jueves,08:00,17:00,Hospital Boulogne
CONTROL POST ALTA,POST ALTA,,CONTROL,Lunes,09:00,12:00,Hospital Boulogne
CONTROL POST ALTA,POST ALTA,,CONTROL,Jueves,09:00,12:00,Hospital Boulogne
CONTROL POST ALTA,POST ALTA,,CONTROL,Viernes,09:00,12:00,Hospital Boulogne
PSICOLOGIA- LIC. MARIA ISABEL MALIS,MARIA ISABEL MALIS,PSICOLOGIA,,Lunes,08:00,13:00,Hospital Boulogne
PSICOLOGIA- LIC. MARIA ISABEL MALIS,MARIA ISABEL MALIS,PSICOLOGIA,,Jueves,08:00,13:00,Hospital Boulogne
PSICOLOGIA- LIC. MARIA ISABEL MALIS,MARIA ISABEL MALIS,PSICOLOGIA,,Viernes,08:00,13:00,Hospital Boulogne
PSICOLOGIA - LIC. GABRIELA CESSARETTI,GABRIELA CESSARETTI,PSICOLOGIA,,Jueves,08:00,17:00,Hospital Boulogne
PSICOLOGIA - LIC. GABRIELA CESSARETTI,GABRIELA CESSARETTI,PSICOLOGIA,,Viernes,08:00,17:00,Hospital Boulogne
PSICOLOGIA - LIC. MARIA SILVINA SERRAVALLE,MARIA SILVINA SERRAVALLE,PSICOLOGIA,,Martes,08:00,17:00,Hospital Boulogne
PSICOLOGIA - LIC. MARIA SILVINA SERRAVALLE,MARIA SILVINA SERRAVALLE,PSICOLOGIA,,Jueves,08:00,17:00,Hospital Boulogne
ODONTOPEDIATRIA- DRA. BENITEZ IBARRA ADA ESTELA,BENITEZ IBARRA ADA ESTELA,,,Lunes,12:40,15:00,Hospital Boulogne
GINECOLOGIA,,GINECOLOGIA,,Viernes,14:00,18:00,Hospital Boulogne
GUARDIA CLINICA MEDICA ADULTOS - DRA. PANIAGUA GISELA,PANIAGUA GISELA,CLINICA MEDICA,,Domingo,08:00,20:00,Hospital Boulogne
INFECTOLOGIA - DR. MARCELO BELTRAN,MARCELO BELTRAN,INFECTOLOGIA,,Viernes,08:00,12:00,Hospital Boulogne
DERMATOLOGIA BOULOGNE - PROCEDIMIENTOS - DRA. TROTTA,TROTTA,DERMATOLOGIA,,Martes,08:00,09:00,Hospital Boulogne
CRANEO FACIAL INFANTIL - DR. STEINBERG DIEGO MAXIMILIANO,STEINBERG DIEGO MAXIMILIANO,,,Miércoles,11:00,12:00,Hospital Materno
TUBERCULOSIS - DRA. REARTE MARIA FLORENCIA,REARTE MARIA FLORENCIA,,,Lunes,09:00,11:00,Hospital Materno
TUBERCULOSIS - DRA. REARTE MARIA FLORENCIA,REARTE MARIA FLORENCIA,,,Miércoles,09:00,12:00,Hospital Materno
TUBERCULOSIS - DRA. REARTE MARIA FLORENCIA,REARTE MARIA FLORENCIA,,,Jueves,09:00,11:00,Hospital Materno
CARDIOLOGIA INFANTIL - DRA. ELORRIAGA MARIA SOL,ELORRIAGA MARIA SOL,CARDIOLOGIA,,Lunes,08:30,12:00,Hospital Materno
CARDIOLOGIA INFANTIL - DRA. ELORRIAGA MARIA SOL,ELORRIAGA MARIA SOL,CARDIOLOGIA,,Viernes,08:30,12:00,Hospital Materno
CIRUGIA PEDIATRICA - DRA. MARIA BELEN GONZALEZ,MARIA BELEN GONZALEZ,PEDIATRIA,,Viernes,08:30,10:00,Hospital Materno
CIRUGIA PEDIATRICA - DRA. GUTIERREZ EMILIA VERONICA,GUTIERREZ EMILIA VERONICA,PEDIATRIA,,Miércoles,12:00,14:00,Hospital Materno
CIRUGIA INFANTIL - DR. RODRIGUEZ ROBERTO LEOPOLDO,RODRIGUEZ ROBERTO LEOPOLDO,CIRUGIA,,Viernes,12:00,14:00,Hospital Materno
DERMATOLOGIA INFANTIL - DRA. VARANO JIMENA,VARANO JIMENA,DERMATOLOGIA,,Martes,08:30,12:30,Hospital Materno
DERMATOLOGIA INFANTIL - DRA. VARANO JIMENA,VARANO JIMENA,DERMATOLOGIA,,Miércoles,08:30,12:30,Hospital Materno
DERMATOLOGIA INFANTIL - DRA. VARANO JIMENA,VARANO JIMENA,DERMATOLOGIA,,Jueves,08:30,12:30,Hospital Materno
DIABETOLOGIA OBSTETRICIA - DRA. ROVIRA MARÃ_x008d_A GABRIELA,ROVIRA MARÍA GABRIELA,DIABETOLOGIA,,Lunes,08:30,12:00,Hospital Materno
DIABETOLOGIA OBSTETRICIA - DRA. ROVIRA MARÃ_x008d_A GABRIELA,ROVIRA MARÍA GABRIELA,DIABETOLOGIA,,Miércoles,08:30,12:00,Hospital Materno
DIABETOLOGIA OBSTETRICIA - DRA. ROVIRA MARÃ_x008d_A GABRIELA,ROVIRA MARÍA GABRIELA,DIABETOLOGIA,,Jueves,08:30,12:00,Hospital Materno
FONOAUDIOLOGIA INFANTIL - LIC. GALUPPO KARINA VERINICA,GALUPPO KARINA VERINICA,FONOAUDIOLOGIA,,Jueves,07:00,12:30,Hospital Materno
FONOAUDIOLOGIA - LIC. TORRES MARIA VERONICA,TORRES MARIA VERONICA,FONOAUDIOLOGIA,,Lunes,08:00,13:00,Hospital Materno
FONOAUDIOLOGIA - LIC. TORRES MARIA VERONICA,TORRES MARIA VERONICA,FONOAUDIOLOGIA,,Miércoles,08:00,13:00,Hospital Materno
FONOAUDIOLOGIA - LIC. TORRES MARIA VERONICA,TORRES MARIA VERONICA,FONOAUDIOLOGIA,,Viernes,08:00,13:00,Hospital Materno
FONOAUDIOLOGIA INFANTIL - LIC. ZEGA MYRIAM,ZEGA MYRIAM,FONOAUDIOLOGIA,,Jueves,08:00,12:00,Hospital Materno
FONOAUDIOLOGIA INFANTIL - LIC. ZEGA MYRIAM,ZEGA MYRIAM,FONOAUDIOLOGIA,,Viernes,08:00,12:00,Hospital Materno
KINESIOLOGIA INFANTIL - DRA. FERREIRA MARINA,FERREIRA MARINA,KINESIOLOGIA,,Lunes,09:00,11:30,Hospital Materno
KINESIOLOGIA INFANTIL - DRA. FERREIRA MARINA,FERREIRA MARINA,KINESIOLOGIA,,Martes,09:00,11:30,Hospital Materno
KINESIOLOGIA INFANTIL - DRA. FERREIRA MARINA,FERREIRA MARINA,KINESIOLOGIA,,Miércoles,09:00,11:30,Hospital Materno
KINESIOLOGIA INFANTIL - DRA. FERREIRA MARINA,FERREIRA MARINA,KINESIOLOGIA,,Jueves,09:00,11:30,Hospital Materno
KINESIOLOGIA INFANTIL - DRA. FERREIRA MARINA,FERREIRA MARINA,KINESIOLOGIA,,Viernes,09:00,11:30,Hospital Materno
PSICOLOGIA INFANTIL - LIC. JESICA SERRAL,JESICA SERRAL,PSICOLOGIA,,Lunes,08:00,13:00,Hospital Materno
PSICOLOGIA INFANTIL - LIC. JESICA SERRAL,JESICA SERRAL,PSICOLOGIA,,Miércoles,08:00,13:00,Hospital Materno
PSICOLOGIA INFANTIL - LIC. JESICA SERRAL,JESICA SERRAL,PSICOLOGIA,,Jueves,08:00,13:00,Hospital Materno
PSICOLOGIA INFANTIL - LIC. JESICA SERRAL,JESICA SERRAL,PSICOLOGIA,,Viernes,08:00,13:00,Hospital Materno
KINESIOLOGIA INFANTIL - LIC. RAGO SOLEDAD MARIA,RAGO SOLEDAD MARIA,KINESIOLOGIA,,Lunes,08:00,12:00,Hospital Materno
KINESIOLOGIA INFANTIL - LIC. RAGO SOLEDAD MARIA,RAGO SOLEDAD MARIA,KINESIOLOGIA,,Martes,08:00,12:00,Hospital Materno
KINESIOLOGIA INFANTIL - LIC. RAGO SOLEDAD MARIA,RAGO SOLEDAD MARIA,KINESIOLOGIA,,Miércoles,08:00,12:00,Hospital Materno
KINESIOLOGIA INFANTIL - LIC. RAGO SOLEDAD MARIA,RAGO SOLEDAD MARIA,KINESIOLOGIA,,Jueves,08:00,12:00,Hospital Materno
NUTRICION INFANTIL - LIC. COVELLI DANIELA EUGENIA,COVELLI DANIELA EUGENIA,NUTRICION,,Martes,08:40,12:00,Hospital Materno
NUTRICION INFANTIL - LIC. COVELLI DANIELA EUGENIA,COVELLI DANIELA EUGENIA,NUTRICION,,Jueves,08:40,12:00,Hospital Materno
NUTRICION INFANTIL - LIC. COVELLI DANIELA EUGENIA,COVELLI DANIELA EUGENIA,NUTRICION,,Lunes,08:00,23:00,Hospital Materno
NUTRICION INFANTIL - LIC. COVELLI DANIELA EUGENIA,COVELLI DANIELA EUGENIA,NUTRICION,,Martes,08:00,23:00,Hospital Materno
NUTRICION INFANTIL - LIC. COVELLI DANIELA EUGENIA,COVELLI DANIELA EUGENIA,NUTRICION,,Miércoles,08:00,23:00,Hospital Materno
TRAUMATOLOGIA INFANTIL - DRA. MARIA PIA PUCCINELLI,MARIA PIA PUCCINELLI,TRAUMATOLOGIA,,Lunes,08:00,12:00,Hospital Materno
TRAUMATOLOGIA INFANTIL - DRA. MARIA PIA PUCCINELLI,MARIA PIA PUCCINELLI,TRAUMATOLOGIA,,Miércoles,08:00,12:00,Hospital Materno
TRAUMATOLOGIA INFANTIL - DRA. MARIA PIA PUCCINELLI,MARIA PIA PUCCINELLI,TRAUMATOLOGIA,,Viernes,08:00,12:00,Hospital Materno
OFTALMOLOGÃ_x008d_A - DRA. RICCI MARIA,RICCI MARIA,,,Miércoles,09:30,13:00,Hospital Materno
OFTALMOLOGÃ_x008d_A - DRA. RICCI MARIA,RICCI MARIA,,,Viernes,08:15,11:30,Hospital Materno
NUTRICION INFANTIL - DRA. MAJOR MARIA LAURA,MAJOR MARIA LAURA,NUTRICION,,Lunes,09:00,13:00,Hospital Materno
NUTRICION INFANTIL - DRA. MAJOR MARIA LAURA,MAJOR MARIA LAURA,NUTRICION,,Martes,09:00,13:00,Hospital Materno
NUTRICION INFANTIL - DRA. MAJOR MARIA LAURA,MAJOR MARIA LAURA,NUTRICION,,Miércoles,09:00,13:00,Hospital Materno
NUTRICION INFANTIL - DRA. FRESCO CONSTANZA,FRESCO CONSTANZA,NUTRICION,,Jueves,12:00,13:00,Hospital Materno
DERMATOLOGIA INFANTIL - DRA. QUIROGA ELOISA,QUIROGA ELOISA,DERMATOLOGIA,,Lunes,08:00,12:00,Hospital Materno
DERMATOLOGIA INFANTIL - DRA. QUIROGA ELOISA,QUIROGA ELOISA,DERMATOLOGIA,,Martes,09:00,12:00,Hospital Materno
DERMATOLOGIA INFANTIL - DRA. QUIROGA ELOISA,QUIROGA ELOISA,DERMATOLOGIA,,Miércoles,08:00,12:00,Hospital Materno
PSIQUIATRIA INFANTIL - DR. HERRERA JUAN,HERRERA JUAN,PSIQUIATRIA,,Lunes,10:00,16:00,Hospital Materno
PSIQUIATRIA INFANTIL - DR. HERRERA JUAN,HERRERA JUAN,PSIQUIATRIA,,Miércoles,10:00,16:00,Hospital Materno
KINESIOLOGIA INFANTIL - DRA. PERRON NATALIA,PERRON NATALIA,KINESIOLOGIA,,Lunes,08:00,13:00,Hospital Materno
KINESIOLOGIA INFANTIL - DRA. PERRON NATALIA,PERRON NATALIA,KINESIOLOGIA,,Martes,08:00,13:00,Hospital Materno
KINESIOLOGIA INFANTIL - DRA. PERRON NATALIA,PERRON NATALIA,KINESIOLOGIA,,Miércoles,08:00,13:00,Hospital Materno
KINESIOLOGIA INFANTIL - DRA. PERRON NATALIA,PERRON NATALIA,KINESIOLOGIA,,Jueves,08:00,13:00,Hospital Materno
KINESIOLOGIA INFANTIL - DRA. PERRON NATALIA,PERRON NATALIA,KINESIOLOGIA,,Viernes,08:00,12:00,Hospital Materno
PSICOLOGIA INFANTIL - DRA. DI MARTINO STELLA,DI MARTINO STELLA,PSICOLOGIA,,Lunes,09:00,13:00,Hospital Materno
PSICOLOGIA INFANTIL - DRA. DI MARTINO STELLA,DI MARTINO STELLA,PSICOLOGIA,,Martes,09:00,13:00,Hospital Materno
PSICOLOGIA INFANTIL - DRA. DI MARTINO STELLA,DI MARTINO STELLA,PSICOLOGIA,,Miércoles,09:00,13:00,Hospital Materno
ADOLESCENCIA - DRA. VIVIANA MARTINA,VIVIANA MARTINA,ADOLESCENCIA,,Lunes,09:00,13:30,Hospital Materno
ADOLESCENCIA - DRA. VIVIANA MARTINA,VIVIANA MARTINA,ADOLESCENCIA,,Martes,09:00,13:30,Hospital Materno
ADOLESCENCIA - DRA. VIVIANA MARTINA,VIVIANA MARTINA,ADOLESCENCIA,,Miércoles,09:00,13:30,Hospital Materno
NEUMONOLOGIA INFANTIL - DRA. DI GIORGI ANDREA,DI GIORGI ANDREA,NEUMONOLOGIA,,Martes,08:00,11:00,Hospital Materno
NEUMONOLOGIA INFANTIL - DRA. DI GIORGI ANDREA,DI GIORGI ANDREA,NEUMONOLOGIA,,Miércoles,08:00,11:40,Hospital Materno
NEUROLOGIA INFANTIL - DRA. GUTTE PAMELA ALEJANDRA,GUTTE PAMELA ALEJANDRA,NEUROLOGIA,,Miércoles,09:00,13:30,Hospital Materno
GASTROENTEROLOGIA - DRA. SOLIS NEFFA ROSANA,SOLIS NEFFA ROSANA,GASTROENTEROLOGIA,,Martes,08:00,12:00,Hospital Materno
GASTROENTEROLOGIA - DRA. SOLIS NEFFA ROSANA,SOLIS NEFFA ROSANA,GASTROENTEROLOGIA,,Miércoles,08:00,12:00,Hospital Materno
INFECTOLOGIA INFANTIL - DR. CARDANI DANIEL,CARDANI DANIEL,INFECTOLOGIA,,Lunes,08:00,11:00,Hospital Materno
INFECTOLOGIA INFANTIL - DR. CARDANI DANIEL,CARDANI DANIEL,INFECTOLOGIA,,Jueves,08:00,11:00,Hospital Materno
AUDIOMETRIA - LIC. CARLONI CAMILA,CARLONI CAMILA,,,Lunes,07:00,09:00,Hospital Materno
AUDIOMETRIA - LIC. CARLONI CAMILA,CARLONI CAMILA,,,Martes,07:00,09:00,Hospital Materno
AUDIOMETRIA - LIC. CARLONI CAMILA,CARLONI CAMILA,,,Jueves,07:00,09:00,Hospital Materno
MEDIANO RIESGO - DRA. CARRASCO MARÃ_x008d_A ELIZABETH,CARRASCO MARÍA ELIZABETH,,,Viernes,08:30,11:30,Hospital Materno
OTORRINOLARINGOLOGIA INFANTIL - DRA. HERMIDA ANDREA,HERMIDA ANDREA,OTORRINOLARINGOLOGIA,,Martes,09:00,11:00,Hospital Materno
OTORRINOLARINGOLOGIA INFANTIL - DRA. HERMIDA ANDREA,HERMIDA ANDREA,OTORRINOLARINGOLOGIA,,Miércoles,09:00,11:00,Hospital Materno
CARDIOLOGÃ_x008d_A - DRA. ZAYAT ANDREA,ZAYAT ANDREA,,,Lunes,08:30,12:00,Hospital Materno
CARDIOLOGÃ_x008d_A - DRA. ZAYAT ANDREA,ZAYAT ANDREA,,,Jueves,08:30,12:00,Hospital Materno
EEG INFORMES - DRA. GUTTE PAMELA ALEJANDRA,GUTTE PAMELA ALEJANDRA,,,Miércoles,08:00,09:00,Hospital Materno
ECOGRAFIAS OBSTETRICAS - DRA. ALVAREZ DANIELA,ALVAREZ DANIELA,ECOGRAFIA,,Viernes,14:00,16:00,Hospital Materno
ECOGRAFIAS OBSTETRICAS - DRA. ALVAREZ DANIELA,ALVAREZ DANIELA,ECOGRAFIA,,Lunes,14:00,16:00,Hospital Materno
INFECTOLOGIA INFANTIL - DRA. ANSIO CAROLINA JULIETA,ANSIO CAROLINA JULIETA,INFECTOLOGIA,,Jueves,09:00,11:30,Hospital Materno
CIRUGIA PLASTICA INFANTIL - DRA. BERNI ANDREA RAQUEL,BERNI ANDREA RAQUEL,CIRUGIA,,Martes,12:00,13:00,Hospital Materno
NEUMONOLOGIA INFANTIL - DRA. BONACINA ANDREA,BONACINA ANDREA,NEUMONOLOGIA,,Lunes,08:30,12:00,Hospital Materno
NEUMONOLOGIA INFANTIL - DRA. BONACINA ANDREA,BONACINA ANDREA,NEUMONOLOGIA,,Miércoles,08:30,12:00,Hospital Materno
NEUMONOLOGIA INFANTIL - DRA. BONACINA ANDREA,BONACINA ANDREA,NEUMONOLOGIA,,Jueves,08:00,11:30,Hospital Materno
NEUMONOLOGIA INFANTIL - DRA. BONACINA ANDREA,BONACINA ANDREA,NEUMONOLOGIA,,Viernes,08:30,12:00,Hospital Materno
NEFROLOGIA INFANTIL - DRA. BRAVO VERONICA,BRAVO VERONICA,NEFROLOGIA,,Miércoles,08:40,15:40,Hospital Materno
PSIQUIATRIA INFANTIL - DRA. CARLOS VARGAS MARIA CRISTINA,CARLOS VARGAS MARIA CRISTINA,PSIQUIATRIA,,Lunes,10:00,16:00,Hospital Materno
PSIQUIATRIA INFANTIL - DRA. CARLOS VARGAS MARIA CRISTINA,CARLOS VARGAS MARIA CRISTINA,PSIQUIATRIA,,Martes,10:00,16:00,Hospital Materno
PSIQUIATRIA INFANTIL - DRA. CARLOS VARGAS MARIA CRISTINA,CARLOS VARGAS MARIA CRISTINA,PSIQUIATRIA,,Miércoles,10:00,16:00,Hospital Materno
PSIQUIATRIA INFANTIL - DRA. CARLOS VARGAS MARIA CRISTINA,CARLOS VARGAS MARIA CRISTINA,PSIQUIATRIA,,Jueves,10:00,16:00,Hospital Materno
PSIQUIATRIA INFANTIL - DRA. CARLOS VARGAS MARIA CRISTINA,CARLOS VARGAS MARIA CRISTINA,PSIQUIATRIA,,Viernes,10:00,16:00,Hospital Materno
OBSTETRICIA - DRA. CARRO MARIA CECILIA,CARRO MARIA CECILIA,OBSTETRICIA,,Lunes,09:30,12:00,Hospital Materno
OBSTETRICIA - DRA. CARRO MARIA CECILIA,CARRO MARIA CECILIA,OBSTETRICIA,,Martes,09:30,12:00,Hospital Materno
OBSTETRICIA - DRA. CARRO MARIA CECILIA,CARRO MARIA CECILIA,OBSTETRICIA,,Miércoles,09:30,12:00,Hospital Materno
OBSTETRICIA - DRA. CARRO MARIA CECILIA,CARRO MARIA CECILIA,OBSTETRICIA,,Jueves,09:30,12:00,Hospital Materno
OBSTETRICIA - DRA. CARRO MARIA CECILIA,CARRO MARIA CECILIA,OBSTETRICIA,,Viernes,09:30,12:00,Hospital Materno
ECOGRAFIAS PEDIATRICAS - DRA. CLIVIO NATALIA,CLIVIO NATALIA,ECOGRAFIA,,Lunes,08:00,11:00,Hospital Materno
ECOGRAFIAS PEDIATRICAS - DRA. CLIVIO NATALIA,CLIVIO NATALIA,ECOGRAFIA,,Lunes,13:00,15:00,Hospital Materno
ECOGRAFIAS PEDIATRICA - DRA. CORTEZ NATALIA,CORTEZ NATALIA,PEDIATRIA,,Martes,10:00,16:00,Hospital Materno
OBSTETRICIA ALTO RIESGO - DRA. DANERI MARIA JOSEFINA,DANERI MARIA JOSEFINA,OBSTETRICIA,,Lunes,08:10,11:50,Hospital Materno
OBSTETRICIA ALTO RIESGO - DRA. DANERI MARIA JOSEFINA,DANERI MARIA JOSEFINA,OBSTETRICIA,,Martes,08:10,11:50,Hospital Materno
OBSTETRICIA ALTO RIESGO - DR. DE CICCO GUILLERMO JAVIER,DE CICCO GUILLERMO JAVIER,OBSTETRICIA,,Miércoles,08:10,11:50,Hospital Materno
OBSTETRICIA ALTO RIESGO - DR. DE CICCO GUILLERMO JAVIER,DE CICCO GUILLERMO JAVIER,OBSTETRICIA,,Viernes,08:10,11:50,Hospital Materno
OFTALMOLOGÃ_x008d_A - DRA. IDIART CECILIA,IDIART CECILIA,,,Lunes,08:30,12:00,Hospital Materno
OFTALMOLOGÃ_x008d_A - DRA. IDIART CECILIA,IDIART CECILIA,,,Miércoles,09:30,13:00,Hospital Materno
NEUROLOGIA INFANTIL - DRA. INES DENZLER,INES DENZLER,NEUROLOGIA,,Lunes,10:00,11:30,Hospital Materno
NEUROLOGIA INFANTIL - DRA. INES DENZLER,INES DENZLER,NEUROLOGIA,,Jueves,10:00,11:30,Hospital Materno
NEUMONOLOGIA INFANTIL - DRA. LASSERRE CECILIA,LASSERRE CECILIA,NEUMONOLOGIA,,Martes,08:40,12:00,Hospital Materno
NEUMONOLOGIA INFANTIL - DRA. LASSERRE CECILIA,LASSERRE CECILIA,NEUMONOLOGIA,,Miércoles,08:40,12:00,Hospital Materno
MEDIANO RIESGO - DRA. INFANZON BRENDA,INFANZON BRENDA,,,Lunes,08:30,11:30,Hospital Materno
MEDIANO RIESGO - DRA. DOMINGUEZ YESICA,DOMINGUEZ YESICA,,,Miércoles,12:30,16:00,Hospital Materno
INFECTOLOGIA INFANTIL - DRA. GAIANO ALEJANDRA,GAIANO ALEJANDRA,INFECTOLOGIA,,Martes,09:00,12:00,Hospital Materno
INFECTOLOGIA INFANTIL - DRA. GAIANO ALEJANDRA,GAIANO ALEJANDRA,INFECTOLOGIA,,Jueves,09:00,12:00,Hospital Materno
NUTRICION OBSTETRICIA - LIC. COVELLI DANIELA EUGENIA,COVELLI DANIELA EUGENIA,NUTRICION,,Lunes,08:40,12:00,Hospital Materno
NUTRICION OBSTETRICIA - LIC. COVELLI DANIELA EUGENIA,COVELLI DANIELA EUGENIA,NUTRICION,,Miércoles,08:40,12:00,Hospital Materno
ALTO RIESGO RECIEN NACIDO - DRA. TEISAIRE,TEISAIRE,,,Lunes,08:30,12:30,Hospital Materno
ALTO RIESGO RECIEN NACIDO - DRA. TEISAIRE,TEISAIRE,,,Martes,08:30,12:30,Hospital Materno
ALTO RIESGO RECIEN NACIDO - DRA. TEISAIRE,TEISAIRE,,,Miércoles,08:30,12:30,Hospital Materno
ALTO RIESGO RECIEN NACIDO - DRA. TEISAIRE,TEISAIRE,,,Jueves,08:30,12:30,Hospital Materno
ALERGIA INFANTIL - DRA. GRACIELA BEATRIZ OZON,GRACIELA BEATRIZ OZON,,,Lunes,08:20,12:00,Hospital Materno
ALERGIA INFANTIL - DRA. GRACIELA BEATRIZ OZON,GRACIELA BEATRIZ OZON,,,Martes,08:20,12:00,Hospital Materno
TEST ALERGIA - DRA. GRACIELA BEATRIZ OZON,GRACIELA BEATRIZ OZON,,,Miércoles,08:20,12:00,Hospital Materno
CARDIOLOGIA OBSTETRICA - DR. FLAVIO VOLPI,FLAVIO VOLPI,CARDIOLOGIA,,Lunes,09:00,11:45,Hospital Materno
CIRUGIA GRAL. INFANTIL - DRA. ANTONELLA MORARD,ANTONELLA MORARD,CIRUGIA,,Lunes,08:00,10:00,Hospital Materno
CIRUGIA GRAL. INFANTIL - DR. FABIO JAVIER GIMENEZ,FABIO JAVIER GIMENEZ,CIRUGIA,,Jueves,12:00,14:00,Hospital Materno
ENDOCRINOLOGIA - DRA. MAGDALENA RODRIGUEZ SAA,MAGDALENA RODRIGUEZ SAA,ENDOCRINOLOGIA,,Martes,09:00,13:30,Hospital Materno
ENDOCRINOLOGIA - DRA. MAGDALENA RODRIGUEZ SAA,MAGDALENA RODRIGUEZ SAA,ENDOCRINOLOGIA,,Jueves,09:00,13:30,Hospital Materno
GASTROENTEROLOGIA HEPATOLOGIA - DRA. ROSANA SOLIS NEFFA,ROSANA SOLIS NEFFA,GASTROENTEROLOGIA,,Lunes,08:00,12:00,Hospital Materno
GASTROENTEROLOGIA HEPATOLOGIA - DRA. ROSANA SOLIS NEFFA,ROSANA SOLIS NEFFA,GASTROENTEROLOGIA,,Jueves,08:00,12:00,Hospital Materno
GASTROENTEROLOGIA INFANTIL - DR. FERNANDO ANDRES BATTISTON,FERNANDO ANDRES BATTISTON,GASTROENTEROLOGIA,,Martes,08:00,11:00,Hospital Materno
GASTROENTEROLOGIA INFANTIL - DR. FERNANDO ANDRES BATTISTON,FERNANDO ANDRES BATTISTON,GASTROENTEROLOGIA,,Miércoles,08:00,11:00,Hospital Materno
GENETICA - DRA. JULIETA DE VICTOR,JULIETA DE VICTOR,GENETICA,,Lunes,09:30,12:45,Hospital Materno
TRACTO GENITAL INFERIOR - DRA. LUCILA ROSSI RODRIGUEZ CAMPOS,LUCILA ROSSI RODRIGUEZ CAMPOS,TRACTO GENITAL INFERIOR,,Viernes,08:00,10:00,Hospital Materno
TRACTO GENITAL INFERIOR - DRA. CYNTHIA GISELA MENENDEZ,CYNTHIA GISELA MENENDEZ,TRACTO GENITAL INFERIOR,,Martes,08:30,12:30,Hospital Materno
TRACTO GENITAL INFERIOR - DRA. CYNTHIA GISELA MENENDEZ,CYNTHIA GISELA MENENDEZ,TRACTO GENITAL INFERIOR,,Lunes,09:00,15:00,Hospital Materno
